Temperatura,Personas,Electrodomesticos,Consumo_kWh
23.037779502983046,1.0,7.0,32.04867817600611
21.82408052293706,1.0,17.0,50.35683091159615
13.34791481363355,2.0,11.0,37.26624418039945
18.153045951454764,5.0,7.0,43.65727587620756
24.207526004002744,1.0,16.0,57.927883008138224
26.837091541994965,4.0,6.0,
26.311526190767523,5.0,13.0,58.53245026709274
23.682394700506038,5.0,10.0,52.892049816096
30.374045768077487,1.0,10.0,45.332432525696355
30.257623874184315,3.0,14.0,63.64499073413563
,,8.0,44.30127041477817
16.02287114096847,3.0,13.0,40.66493465967936
26.706680331342188,1.0,17.0,56.53446068464112
28.982391177363617,4.0,8.0,50.2071855073043
20.371309815652417,1.0,12.0,46.7876966473061
11.267494248924574,5.0,7.0,38.77789212368553
20.61123703299075,1.0,9.0,31.656807935136626
23.55632951126278,5.0,13.0,56.363051914018136
24.567080674503845,3.0,20.0,66.88191791225944
23.54557866370513,2.0,7.0,36.90128417983254
,,17.0,65.09324634767275
15.182376120754764,1.0,18.0,45.634206857819294
17.907933383668215,,14.0,52.933995163718876
32.49331954337531,3.0,20.0,71.97196379622135
21.153045496891316,3.0,12.0,49.796823765201424
16.379110264722073,5.0,6.0,33.343124666618415
24.62748723787082,5.0,5.0,44.4181573963708
25.71747788950418,2.0,6.0,41.6203666038134
22.461684381321028,3.0,11.0,43.92659918637159
13.529757424492583,,10.0,34.5883504903719
23.751804878093292,3.0,9.0,50.48013686579316
31.52268889085253,5.0,17.0,76.34034880074441
16.69318782789854,1.0,12.0,33.7119862490055
31.146080861923146,2.0,5.0,41.055360328736974
21.698947102569278,3.0,,
26.34809108260003,5.0,19.0,68.91903265091146
37.049759844545896,1.0,,56.90248795896638
9.514125318965393,2.0,15.0,37.74213874915158
26.9365489912801,4.0,9.0,50.515155618367764
19.616830253108443,1.0,8.0,29.061010912543814
24.84081991809046,4.0,,60.7821064252705
24.02913642018055,4.0,9.0,47.934592765487665
17.464581045021095,2.0,10.0,41.16917452208016
25.913167562517753,5.0,19.0,74.25250301184019
16.832086227015957,2.0,7.0,30.441180458550537
24.732134956467394,2.0,10.0,43.40100896729288
26.012341053448182,1.0,9.0,42.11741363180782
26.72618777299251,2.0,,60.57260390594115
19.888590750190264,,6.0,46.12484292756495
21.084712533930738,5.0,12.0,53.7587596454051
24.80999836393587,4.0,20.0,67.24134989673637
26.0702798799249,3.0,7.0,41.81403267895557
20.844795967467803,4.0,10.0,46.351609570163156
27.85849985525132,5.0,17.0,70.35833962469137
23.814120965464987,5.0,5.0,45.09550389450714
18.165627850522174,3.0,10.0,38.33305851829732
26.686681202967346,3.0,8.0,45.88413072935141
19.528834080850068,1.0,14.0,34.665014439410804
23.66243240884871,2.0,15.0,50.46925498426198
17.826118065753178,3.0,14.0,49.69148133652826
29.420653095921466,3.0,16.0,61.674077874164475
13.544913034499917,3.0,9.0,37.213896113439176
15.24904062999402,2.0,18.0,49.79134683416376
19.012755594824053,4.0,18.0,55.67629596509091
19.702222712263747,2.0,6.0,30.852008197324697
25.43977135497983,4.0,,56.134434670848684
22.87400305514068,5.0,7.0,51.395512825041145
36.87254890071273,5.0,16.0,70.96312814908983
22.35096948868381,1.0,19.0,53.03423102943343
28.61459926494212,4.0,20.0,71.89290970663815
23.38853540496666,4.0,18.0,66.07811592383885
23.749700307909073,1.0,19.0,54.73269954140773
21.357268231278905,4.0,18.0,56.29770246603208
18.486914794982177,5.0,11.0,49.32586226903773
23.36425942173946,5.0,13.0,60.81415519081267
13.410420635406462,5.0,8.0,38.0289574471163
37.244680072889594,5.0,9.0,59.450675506396365
20.70559631195298,1.0,9.0,34.493171914931594
14.224964001656183,4.0,19.0,
17.382401538028653,3.0,,31.460841998185135
23.56898859835952,2.0,20.0,57.85729306081906
21.044982243789413,1.0,16.0,46.13345416578591
19.389306573375244,3.0,7.0,43.40421824774219
24.924276970932226,2.0,11.0,41.09645037504269
,2.0,18.0,58.819760723604126
24.809331753427,5.0,12.0,61.961158779069464
19.95093018901721,4.0,20.0,64.74710559909025
11.822896993200253,1.0,18.0,44.844051853691866
14.177200844862787,2.0,19.0,50.59135507944353
19.6730558276018,1.0,14.0,47.05316133493666
18.694875063066235,3.0,14.0,42.367134608226856
28.7061874826693,2.0,17.0,60.1100652465013
18.438669803164686,2.0,7.0,31.479548934599215
25.62088376464194,4.0,19.0,63.670198478310574
15.479090783842466,4.0,7.0,42.09680786397273
18.563091264518924,2.0,15.0,45.0734052099999
26.01864246647462,5.0,16.0,67.90927961657351
22.02574243417652,2.0,8.0,45.66873468730123
12.857095297453988,1.0,,45.95965249299669
24.958293646012105,5.0,6.0,46.66016903787498
23.438634859147477,,20.0,54.40224996239551
21.697724766165404,3.0,12.0,46.986895838821496
26.87848728642266,2.0,11.0,48.291020391348646
26.850560019737344,4.0,12.0,53.448858494705846
25.42106493293134,1.0,7.0,34.32382191342609
,3.0,15.0,54.07355045497518
22.535634188437673,4.0,9.0,126.57506575272359
,4.0,8.0,46.543408873001525
26.411135077933398,5.0,18.0,69.33578709035287
18.12704440024665,1.0,15.0,42.065864998936036
24.417407336852367,3.0,15.0,55.891051519316775
29.408249154729063,4.0,7.0,48.2502714847967
24.73886946247104,5.0,16.0,65.1467492484798
,4.0,5.0,42.0285489455923
28.78293071216316,1.0,20.0,59.1503173923424
21.50745945435739,4.0,9.0,49.38058115149033
17.93143184608863,3.0,18.0,53.76499714006929
21.23584614798606,1.0,18.0,46.256883307393984
24.28855410213574,4.0,9.0,48.69679171901997
16.064509802125308,5.0,18.0,
14.634838137425504,4.0,16.0,49.86360783589469
,5.0,9.0,53.701735376703205
21.95452444523359,3.0,20.0,68.06921938279162
24.74079517606608,5.0,11.0,50.229376262003605
24.792238958576327,2.0,6.0,39.71890559000338
29.02278157695065,3.0,7.0,48.30948768575397
21.21252595633283,5.0,19.0,64.65980495319438
17.67619647207923,5.0,9.0,42.600179608220735
22.77525980472135,5.0,15.0,57.96369700782762
21.578998575320814,5.0,14.0,52.966911680879576
19.785024035988748,1.0,14.0,
25.313552622109526,2.0,11.0,47.10995612040236
23.276632133831384,1.0,19.0,57.30652948642201
23.92205965874443,,7.0,40.09141081046398
22.28377595674917,2.0,18.0,52.590736331995615
23.07178309391746,3.0,7.0,41.49027865238592
23.078510592923205,2.0,14.0,48.877846925132566
19.507703350130498,3.0,8.0,39.27234126970592
24.847415417827065,1.0,8.0,43.77404106207755
14.744482921379578,2.0,18.0,48.36159583263934
25.130130931972964,3.0,7.0,
26.915842723918615,2.0,7.0,41.20374241902008
21.820767035640383,4.0,12.0,50.16478072959717
13.884666376251204,5.0,7.0,41.947200618582094
23.902288747716085,4.0,16.0,61.3743887332313
19.40341746515732,2.0,20.0,59.550361508935744
19.304624412945966,2.0,20.0,50.49921783510817
19.523784203937645,4.0,18.0,64.7408913362438
24.517281060165043,2.0,13.0,46.06643547296332
13.217845888095672,2.0,8.0,27.464494136777475
23.04093354049462,4.0,20.0,63.39684505477305
21.121079426024778,5.0,5.0,42.665813628337425
21.065612376697906,,9.0,37.94253003581755
16.134651313151537,2.0,7.0,32.53697243104775
15.950900380510378,3.0,15.0,51.992585168854546
22.372062479390916,5.0,18.0,59.919118217497235
,3.0,7.0,40.22857480839186
23.906050292482504,2.0,14.0,51.434880184193325
25.662540348048438,2.0,,39.39518942293343
26.453665523069017,3.0,5.0,39.90430412769643
20.92963421006015,4.0,12.0,52.1772345647536
28.691126731413416,5.0,15.0,68.56187372586095
18.058725905007577,4.0,6.0,38.341423375793234
18.25814804822027,5.0,14.0,60.24349724343783
23.621313673330345,2.0,17.0,61.349584528508636
22.846846080610916,4.0,,49.293691180810654
23.537062083278684,1.0,13.0,50.36553538636794
22.819089885474927,3.0,5.0,38.046234090637626
22.552538667587047,4.0,12.0,53.32956865920408
26.456165621627996,5.0,7.0,51.8897395595669
27.628596860193724,2.0,13.0,54.20804395788975
24.1224270527565,5.0,12.0,57.84497897675766
25.62256337720918,2.0,9.0,40.25543459949199
24.495443924781064,3.0,17.0,55.40067012660225
18.742240075037817,1.0,11.0,42.050419336291405
,1.0,14.0,55.8966238986527
23.452453323376407,1.0,15.0,
14.69999083198082,1.0,17.0,38.45844965366109
23.550737212755678,1.0,,30.052002764387165
21.464891797186333,4.0,9.0,48.96263886405192
22.06334292159837,,17.0,58.86049286992655
27.430000800481984,4.0,15.0,61.25526673273469
22.72286297117998,5.0,15.0,62.73940781974516
18.329372556845744,1.0,11.0,41.21639886315637
21.36665225708603,1.0,9.0,
18.435052117509287,4.0,,50.86223925848804
26.33762968315855,5.0,20.0,70.17988677716909
25.46143995730202,4.0,16.0,57.509822169153516
23.26851257497749,4.0,11.0,55.27717552836144
22.25118649234934,2.0,5.0,31.737354096546603
18.532121515911243,2.0,13.0,43.56389858792259
21.60194200229817,2.0,12.0,46.352003675134
28.021023795595084,2.0,16.0,56.12585503301113
20.440282497773566,4.0,6.0,44.07206592207484
17.337848575603438,1.0,11.0,35.32287290877626
18.163167820217645,5.0,11.0,59.11945059715618
20.8541017308057,4.0,,65.48647828629659
,2.0,11.0,42.95504206854438
21.413071767623837,,20.0,52.03740365638723
18.870264933147364,1.0,17.0,49.378615944972225
21.317006108852954,5.0,6.0,43.97661607466967
17.80568156189674,5.0,17.0,61.5854587666064
18.69047691115148,2.0,7.0,31.31983171893328
25.58064593612814,3.0,20.0,
30.903117340323078,1.0,9.0,48.473897232523356
23.33271562525153,3.0,5.0,40.326894713238055
22.037370893979023,4.0,15.0,54.86470671605495
29.471166152296718,3.0,17.0,60.5443923637636
13.629227627003067,5.0,13.0,49.73950429863443
19.453679545303345,4.0,,45.661085679616264
21.293954230752604,5.0,15.0,59.91221395645268
23.409003797368317,1.0,9.0,37.6419680049661
20.358852308647865,2.0,16.0,54.60057545787912
24.725476096921092,5.0,14.0,59.6177001825763
21.369785165469107,1.0,8.0,39.4458624567781
20.03344697479332,,14.0,60.29349142316701
22.238317310289762,2.0,19.0,54.110266844970525
24.357030177050298,3.0,5.0,34.36672430053315
24.02373283162832,2.0,13.0,49.70995630793996
24.18149697256647,3.0,18.0,57.80973306954143
17.485502821188128,3.0,11.0,39.33119303277202
14.836929668573484,1.0,19.0,52.869919300587135
14.178217476449856,3.0,13.0,46.25288453920873
21.65971176015921,2.0,9.0,38.43382806726379
33.93990988886903,2.0,16.0,67.03528453304054
33.266479607390764,4.0,5.0,49.60393959608413
21.5436793447123,5.0,8.0,50.79400556707699
26.822943554518076,3.0,10.0,48.19710510205378
18.70549742714058,3.0,17.0,52.11259651902007
21.326793362737988,,14.0,59.868067896735646
19.76034129522023,1.0,16.0,47.576480515225626
19.863788310987168,5.0,5.0,35.766785872025665
15.26551582164477,3.0,6.0,29.08645106788013
28.118185953804613,1.0,6.0,39.650039218522565
17.77749385795165,5.0,13.0,56.42003877485933
9.600057272460258,5.0,16.0,47.87548837232194
35.750584045768726,2.0,20.0,71.24118303942356
15.417702527871956,2.0,20.0,54.08671829490943
21.75877273503267,1.0,9.0,38.996878822862904
,1.0,14.0,52.24924970509035
24.352961714548968,3.0,12.0,50.81691986107892
21.357635239961503,5.0,15.0,59.91325390211689
18.80775831062144,4.0,,33.73606563366225
10.730350163494014,4.0,,35.38693945003931
18.86007716505876,4.0,13.0,52.52511754445985
23.098651552616445,3.0,8.0,
6.076079904094614,4.0,5.0,22.15850014062606
31.756384897390607,2.0,14.0,58.93329564956421
17.24422362705609,2.0,18.0,51.685802057213394
11.901918953057898,3.0,18.0,45.92885185207845
19.168555334243823,1.0,16.0,52.25553322019239
29.188930910131333,1.0,6.0,39.81206510707735
27.30384599737079,4.0,6.0,42.83185092995473
17.342401046958763,1.0,17.0,44.093253155315196
14.654392538093871,4.0,19.0,
25.848181564260106,2.0,10.0,44.778863201686235
,2.0,19.0,60.853213375816914
23.81180381678764,4.0,5.0,40.25165468455375
29.17819177350614,5.0,15.0,
22.53402663407695,3.0,14.0,51.7532822803753
18.769738026015172,2.0,10.0,41.146179315944316
28.37425840309494,4.0,7.0,51.36178733813096
23.337890427177285,1.0,19.0,56.52742241680627
28.66832043174376,2.0,17.0,54.83191483947918
25.481950838752855,2.0,7.0,43.76434541870451
15.660448412805106,2.0,12.0,41.72313982087789
18.801808829639036,1.0,7.0,31.04002453901139
26.411858023010605,3.0,8.0,47.19557966849413
,5.0,13.0,64.60072105199302
30.714973272605533,1.0,12.0,49.20245330769778
18.736460379102255,5.0,16.0,57.20618075307758
25.47706309106981,2.0,14.0,52.40487552257689
15.665495211284636,4.0,13.0,49.01213474556869
16.20820547311893,1.0,13.0,40.1715224011699
23.03999076115838,5.0,10.0,48.85566220125936
22.503495434099243,2.0,18.0,54.260755404700774
25.684395172835153,5.0,15.0,
20.528769049762086,3.0,11.0,46.40164378271636
22.842516780011778,3.0,7.0,32.72924857804411
25.72280400189238,4.0,11.0,56.620027746970166
26.618536135706808,5.0,12.0,58.093977826022154
21.14925265520756,4.0,16.0,56.16241635915797
28.022729704222566,2.0,6.0,40.38884721621085
,2.0,6.0,32.33314262433831
23.540183223396006,3.0,17.0,54.83316565324778
19.176967914151962,3.0,17.0,57.426238896597454
21.898411064209625,4.0,10.0,46.76174994928034
27.035879895525724,5.0,13.0,57.77559279344967
22.710836080856527,2.0,15.0,51.980822422101944
29.905766163948968,5.0,17.0,69.1837698085447
13.712651593648411,3.0,9.0,33.53180326696213
23.807830653339554,2.0,11.0,47.55410956631218
24.919648509449985,4.0,11.0,52.41404765080357
25.930010961869556,1.0,17.0,55.948977224998636
31.14739787599799,1.0,,53.67455612285432
17.095107576725887,5.0,12.0,50.90866744705253
19.036529494312045,2.0,14.0,46.531340677910435
24.679793537197746,5.0,20.0,75.64325656474439
33.28605482687422,1.0,8.0,43.319265706355296
23.002312904467747,1.0,20.0,56.427602575722574
20.543850874151246,3.0,19.0,57.853538212717055
15.78539944638393,3.0,17.0,49.11561289877019
17.433457891759094,3.0,15.0,52.328389148033246
15.01476311519075,5.0,15.0,60.00274177375432
,3.0,12.0,46.22629732466461
27.201066932298808,2.0,15.0,
29.523041603698918,1.0,,37.329198863551966
27.93763506219928,4.0,14.0,66.86429689014061
20.156217604316044,3.0,7.0,38.65415994591679
16.554086464776482,5.0,19.0,63.62135296007562
26.043829087014743,4.0,9.0,50.81117242896285
29.483873131973663,1.0,20.0,65.09690231252263
27.715083796171818,1.0,9.0,41.081361201204025
28.185763599555674,3.0,11.0,50.54708088108219
26.063968810198496,5.0,10.0,50.8650548849921
25.821215196819132,3.0,5.0,
23.984507699964105,2.0,,43.975457317721485
,4.0,12.0,48.51204226744162
28.30341615333257,4.0,20.0,72.36996708203928
20.172269067292657,1.0,7.0,30.15540683547049
22.71951841983744,3.0,20.0,70.20127192439752
24.93540071373766,4.0,7.0,49.170530962822866
21.580825845645357,4.0,19.0,62.99708401442532
19.829033099788912,1.0,16.0,49.09797686113165
28.724368694033803,3.0,10.0,52.7861599215768
22.691652464321553,4.0,6.0,40.90991105421382
21.701416975789243,4.0,,58.35248750022136
19.074897132089365,5.0,18.0,62.08645295500782
26.895474325924773,2.0,18.0,53.73113826830122
24.70003906033748,5.0,8.0,51.14213104164113
20.570467444664178,1.0,8.0,35.97303816060704
,2.0,9.0,49.90258782534614
20.905139444971184,2.0,7.0,34.368783307337914
19.17277043176313,3.0,20.0,62.165373174044575
21.125332641260673,5.0,7.0,41.43321883462042
20.437276577551163,3.0,15.0,55.20131123682231
26.753870008275058,4.0,7.0,41.400269334728826
21.897541876301947,2.0,,50.649031578005385
29.92089145504907,5.0,16.0,69.14938699211638
26.0376193038941,4.0,6.0,46.42855902082941
19.200777995616434,5.0,12.0,50.197962920528525
21.155314418129866,2.0,13.0,48.08690574567053
19.52834598464585,4.0,7.0,42.74461213936672
18.397617707144928,4.0,11.0,49.01821968934872
8.05559590858219,4.0,20.0,54.75321055996074
25.977458711633645,2.0,6.0,37.921861480020084
20.76109358796398,3.0,12.0,41.7008113662211
24.438810265895718,2.0,20.0,64.28231751743918
22.272915974285223,4.0,12.0,51.295572074036755
18.078811901314975,1.0,11.0,38.19206976155897
16.766609077637252,5.0,11.0,45.64436720866213
18.236675351174362,2.0,13.0,45.47501295534977
23.340833367219126,2.0,5.0,36.631174952706324
24.405715812087877,5.0,12.0,52.8274817369867
,4.0,7.0,48.76697953486624
30.05387018185,5.0,12.0,62.17124827213188
31.633933551911745,5.0,,
20.645068481654693,5.0,9.0,50.38661672887423
20.59626273487633,,17.0,63.97159956705495
23.191045935493186,,13.0,51.9687631896074
23.28866938693228,4.0,9.0,52.47035283200806
11.40300490641321,4.0,15.0,50.51190998767669
17.289835766215297,1.0,7.0,29.605254715159113
18.20816051873723,4.0,20.0,56.69670187075626
18.525398140360355,1.0,12.0,37.40189703419959
34.330710987274514,5.0,15.0,67.23542782416327
16.656630844265596,3.0,13.0,49.02137714220892
23.93608723232557,2.0,11.0,45.57801435991061
17.618126261631044,5.0,11.0,
25.6413905948872,2.0,18.0,58.775864014995015
26.314665237875246,5.0,5.0,41.14390360630077
30.758508984953316,1.0,8.0,39.098443848896395
32.04941073696069,5.0,19.0,83.51145464807367
19.62437932503177,5.0,7.0,42.132125897742526
22.50014761146078,2.0,15.0,46.2869014187582
25.568386961123842,5.0,14.0,55.029878286033096
23.764727638094786,2.0,17.0,55.871252250693
22.441488853370416,2.0,7.0,40.64335617675559
14.39589515342259,1.0,17.0,44.26573654702532
16.366936392220158,2.0,20.0,53.12136476191535
17.78144889064881,3.0,18.0,54.55972714250808
18.770417561200205,1.0,5.0,24.493888058805865
,5.0,16.0,61.698247759782696
22.992566412447353,2.0,18.0,
21.319649724746398,5.0,16.0,62.161971764003525
29.827461441818638,3.0,16.0,60.29844762848706
,4.0,15.0,59.31401068149231
23.618784999898153,3.0,12.0,48.59677126581357
16.397203266764954,5.0,5.0,36.32504578047731
26.601295353032427,3.0,15.0,60.372375357901916
29.359641705843618,4.0,13.0,58.91375425229976
27.481815272245374,4.0,16.0,58.624443050821
20.841862998067082,5.0,12.0,
26.21369714379465,4.0,,70.72625934365016
19.529893017991448,5.0,9.0,50.098531854217434
24.586244822285867,3.0,5.0,42.456074427792316
13.071410607251629,3.0,15.0,46.91626444448732
23.90814788607748,3.0,20.0,65.0115486137218
20.009877452997475,2.0,8.0,36.515157721225165
17.23839405449772,3.0,8.0,39.826315368962355
21.69940901243349,2.0,8.0,40.750515471186226
28.54380197880927,5.0,15.0,64.62293082616635
16.15969980293821,3.0,7.0,32.52990627591882
19.60794262448925,1.0,16.0,47.29039596907673
25.496571556440117,4.0,11.0,48.022784724094684
20.637790592009495,1.0,11.0,
22.202405360923773,4.0,12.0,49.64323603289348
